"Plot Title: GL31_07_"
"#","Date Time, GMT-05:00","H08 Temp., °C (LGR S/N: 870237)","H08 Temp., °C (LGR S/N: 870237)","H08 Temp., °C (LGR S/N: 870237)"
2782,06/25/07 08:21:00 PM,27.60,24.79,24.91
2783,06/25/07 08:22:00 PM,27.06,25.17,24.91
2784,06/25/07 08:23:00 PM,26.52,24.79,24.74
2785,06/25/07 08:24:00 PM,26.34,25.17,24.74
2786,06/25/07 08:25:00 PM,26.16,25.56,24.74
2787,06/25/07 08:26:00 PM,27.24,26.73,24.74
2788,06/25/07 08:27:00 PM,28.70,26.73,24.74
2789,06/25/07 08:28:00 PM,29.44,27.12,24.74
2790,06/25/07 08:29:00 PM,30.18,27.52,24.74
2791,06/25/07 08:30:00 PM,31.13,27.12,24.74
2792,06/25/07 08:31:00 PM,31.70,27.52,24.74
2793,06/25/07 08:32:00 PM,32.08,27.91,24.56
2794,06/25/07 08:33:00 PM,32.28,27.91,24.74
2795,06/25/07 08:34:00 PM,32.66,26.34,24.56
2796,06/25/07 08:35:00 PM,31.51,26.34,24.74
2797,06/25/07 08:36:00 PM,29.62,26.34,24.74
2798,06/25/07 08:37:00 PM,28.33,24.79,24.74
2799,06/25/07 08:38:00 PM,27.42,25.17,24.74
2800,06/25/07 08:39:00 PM,26.88,24.79,24.74
2801,06/25/07 08:40:00 PM,26.52,25.56,24.74
2802,06/25/07 08:41:00 PM,26.16,25.56,24.74
2803,06/25/07 08:42:00 PM,25.98,25.56,24.74
2804,06/25/07 08:43:00 PM,26.52,25.56,24.74
2805,06/25/07 08:44:00 PM,28.70,26.73,24.74
2806,06/25/07 08:45:00 PM,30.00,27.91,24.74
2807,06/25/07 08:46:00 PM,30.75,26.73,24.74
2808,06/25/07 08:47:00 PM,31.13,25.95,24.74
2809,06/25/07 08:48:00 PM,30.94,26.73,24.74
2810,06/25/07 08:49:00 PM,30.94,27.91,24.74
2811,06/25/07 08:50:00 PM,30.94,27.91,24.74
2812,06/25/07 08:51:00 PM,30.94,26.73,24.74
2813,06/25/07 08:52:00 PM,30.94,27.52,24.74
2814,06/25/07 08:53:00 PM,30.94,27.91,24.74
2815,06/25/07 08:54:00 PM,30.94,27.12,24.74
2816,06/25/07 08:55:00 PM,30.94,27.52,24.74
2817,06/25/07 08:56:00 PM,30.94,27.12,24.74
2818,06/25/07 08:57:00 PM,30.75,27.52,24.74
2819,06/25/07 08:58:00 PM,30.75,26.73,24.74
2820,06/25/07 08:59:00 PM,30.75,27.91,24.74
2821,06/25/07 09:00:00 PM,30.75,26.34,24.74
2822,06/25/07 09:01:00 PM,30.75,27.52,24.74
2823,06/25/07 09:02:00 PM,30.75,28.31,24.56
2824,06/25/07 09:03:00 PM,30.75,27.12,24.56
2825,06/25/07 09:04:00 PM,30.56,26.73,24.56
2826,06/25/07 09:05:00 PM,30.56,27.12,24.56
2827,06/25/07 09:06:00 PM,30.56,27.52,24.56
2828,06/25/07 09:07:00 PM,30.56,27.12,24.56
2829,06/25/07 09:08:00 PM,30.75,28.31,24.56
2830,06/25/07 09:09:00 PM,30.75,27.91,24.56
2831,06/25/07 09:10:00 PM,30.75,27.91,24.56
2832,06/25/07 09:11:00 PM,30.75,28.31,24.56
2833,06/25/07 09:12:00 PM,30.75,27.91,24.56
2834,06/25/07 09:13:00 PM,30.75,27.91,24.56
2835,06/25/07 09:14:00 PM,30.94,28.31,24.56
2836,06/25/07 09:15:00 PM,30.94,27.52,24.56
2837,06/25/07 09:16:00 PM,30.94,27.91,24.56
2838,06/25/07 09:17:00 PM,30.94,27.91,24.56
2839,06/25/07 09:18:00 PM,30.75,27.91,24.56
2840,06/25/07 09:19:00 PM,30.75,28.31,24.38
2841,06/25/07 09:20:00 PM,30.94,27.91,24.38
2842,06/25/07 09:21:00 PM,30.94,28.70,24.38
2843,06/25/07 09:22:00 PM,30.75,29.10,24.38
2844,06/25/07 09:23:00 PM,30.75,28.31,24.38
2845,06/25/07 09:24:00 PM,30.75,27.91,24.38
2846,06/25/07 09:25:00 PM,30.75,28.31,24.38
2847,06/25/07 09:26:00 PM,30.75,28.70,24.38
2848,06/25/07 09:27:00 PM,30.75,28.31,24.38
2849,06/25/07 09:28:00 PM,30.37,27.12,24.38
2850,06/25/07 09:29:00 PM,30.37,27.91,24.38
2851,06/25/07 09:30:00 PM,30.56,28.31,24.38
2852,06/25/07 09:31:00 PM,30.56,29.10,24.38
2853,06/25/07 09:32:00 PM,30.56,29.10,24.38
2854,06/25/07 09:33:00 PM,30.75,28.70,24.38
2855,06/25/07 09:34:00 PM,30.75,28.70,24.38
2856,06/25/07 09:35:00 PM,30.75,28.31,24.38
2857,06/25/07 09:36:00 PM,30.75,28.70,24.38
2858,06/25/07 09:37:00 PM,30.75,28.70,24.38
2859,06/25/07 09:38:00 PM,30.56,28.70,24.38
2860,06/25/07 09:39:00 PM,30.56,29.50,24.38
2861,06/25/07 09:40:00 PM,30.37,29.10,24.38
2862,06/25/07 09:41:00 PM,30.37,28.70,24.38
2863,06/25/07 09:42:00 PM,30.37,29.10,24.21
2864,06/25/07 09:43:00 PM,30.37,27.52,24.38
2865,06/25/07 09:44:00 PM,30.37,27.12,24.38
2866,06/25/07 09:45:00 PM,30.37,28.31,24.38
2867,06/25/07 09:46:00 PM,30.37,28.31,24.38
2868,06/25/07 09:47:00 PM,30.37,29.10,24.38
2869,06/25/07 09:48:00 PM,30.56,29.10,24.38
2870,06/25/07 09:49:00 PM,30.56,29.10,24.38
2871,06/25/07 09:50:00 PM,30.37,29.50,24.38
2872,06/25/07 09:51:00 PM,30.37,29.50,24.38
2873,06/25/07 09:52:00 PM,30.37,29.50,24.38
2874,06/25/07 09:53:00 PM,30.37,28.70,24.21
2875,06/25/07 09:54:00 PM,30.37,28.31,24.21
2876,06/25/07 09:55:00 PM,30.18,27.52,24.21
2877,06/25/07 09:56:00 PM,30.37,28.31,24.21
2878,06/25/07 09:57:00 PM,30.56,27.52,24.21
2879,06/25/07 09:58:00 PM,30.56,28.31,24.21
2880,06/25/07 09:59:00 PM,30.56,27.12,24.21
2881,06/25/07 10:00:00 PM,30.56,26.73,24.21
2882,06/25/07 10:01:00 PM,30.56,27.12,24.21
2883,06/25/07 10:02:00 PM,30.75,27.52,24.21
2884,06/25/07 10:03:00 PM,30.75,27.52,24.21
2885,06/25/07 10:04:00 PM,30.75,28.31,24.21
2886,06/25/07 10:05:00 PM,30.75,28.31,24.21
2887,06/25/07 10:06:00 PM,30.37,27.91,24.21
2888,06/25/07 10:07:00 PM,30.37,27.12,24.21
2889,06/25/07 10:08:00 PM,30.18,27.52,24.21
2890,06/25/07 10:09:00 PM,30.37,28.31,24.21
2891,06/25/07 10:10:00 PM,30.37,28.70,24.21
2892,06/25/07 10:11:00 PM,30.56,28.70,24.21
2893,06/25/07 10:12:00 PM,30.56,27.12,24.21
2894,06/25/07 10:13:00 PM,30.56,27.12,24.21
2895,06/25/07 10:14:00 PM,30.75,27.52,24.21
2896,06/25/07 10:15:00 PM,30.75,26.34,24.21
2897,06/25/07 10:16:00 PM,30.75,26.73,24.21
2898,06/25/07 10:17:00 PM,30.75,27.91,24.21
2899,06/25/07 10:18:00 PM,30.75,27.91,24.21
2900,06/25/07 10:19:00 PM,30.56,25.56,24.21
2901,06/25/07 10:20:00 PM,30.37,26.73,24.21
2902,06/25/07 10:21:00 PM,30.56,27.52,24.21
2903,06/25/07 10:22:00 PM,30.56,26.73,24.38
2904,06/25/07 10:23:00 PM,30.37,26.73,24.38
2905,06/25/07 10:24:00 PM,30.56,27.52,24.38
2906,06/25/07 10:25:00 PM,30.56,27.52,24.38
2907,06/25/07 10:26:00 PM,30.37,27.12,24.38
2908,06/25/07 10:27:00 PM,30.37,27.52,24.38
2909,06/25/07 10:28:00 PM,30.37,27.91,24.38
2910,06/25/07 10:29:00 PM,30.56,28.31,24.38
2911,06/25/07 10:30:00 PM,30.56,28.31,24.38
2912,06/25/07 10:31:00 PM,30.56,28.31,24.21
2913,06/25/07 10:32:00 PM,30.56,29.10,24.21
2914,06/25/07 10:33:00 PM,30.56,27.52,24.21
2915,06/25/07 10:34:00 PM,30.56,27.12,24.21
2916,06/25/07 10:35:00 PM,30.56,28.31,24.21
2917,06/25/07 10:36:00 PM,30.56,27.91,24.21
2918,06/25/07 10:37:00 PM,30.56,27.91,24.21
2919,06/25/07 10:38:00 PM,30.56,26.73,24.21
2920,06/25/07 10:39:00 PM,30.56,27.52,24.21
2921,06/25/07 10:40:00 PM,30.37,26.73,24.21
2922,06/25/07 10:41:00 PM,30.37,28.31,24.21
2923,06/25/07 10:42:00 PM,30.37,27.12,24.21
2924,06/25/07 10:43:00 PM,30.37,27.52,24.21
2925,06/25/07 10:44:00 PM,30.37,26.73,24.21
2926,06/25/07 10:45:00 PM,30.37,27.12,24.21
2927,06/25/07 10:46:00 PM,30.37,27.52,24.21
2928,06/25/07 10:47:00 PM,30.56,27.12,24.21
2929,06/25/07 10:48:00 PM,30.56,27.52,24.21
2930,06/25/07 10:49:00 PM,30.37,27.12,24.21
2931,06/25/07 10:50:00 PM,30.37,29.10,24.21
2932,06/25/07 10:51:00 PM,30.56,28.31,24.21
2933,06/25/07 10:52:00 PM,30.56,28.70,24.21
2934,06/25/07 10:53:00 PM,30.75,27.91,24.21
2935,06/25/07 10:54:00 PM,30.75,28.31,24.21
2936,06/25/07 10:55:00 PM,30.75,28.70,24.21
2937,06/25/07 10:56:00 PM,30.94,28.70,24.21
2938,06/25/07 10:57:00 PM,30.94,29.50,24.03
2939,06/25/07 10:58:00 PM,30.94,28.70,24.21
2940,06/25/07 10:59:00 PM,30.94,29.50,24.03
2941,06/25/07 11:00:00 PM,30.94,29.90,24.03
2942,06/25/07 11:01:00 PM,30.94,30.31,24.03
2943,06/25/07 11:02:00 PM,30.94,30.31,24.03
2944,06/25/07 11:03:00 PM,30.75,29.10,24.03
2945,06/25/07 11:04:00 PM,30.37,27.91,24.03
2946,06/25/07 11:05:00 PM,30.18,28.31,24.03
2947,06/25/07 11:06:00 PM,30.18,28.31,24.03
2948,06/25/07 11:07:00 PM,30.56,28.31,24.03
2949,06/25/07 11:08:00 PM,30.56,28.31,24.03
2950,06/25/07 11:09:00 PM,30.18,28.70,24.03
2951,06/25/07 11:10:00 PM,30.18,28.70,24.03
2952,06/25/07 11:11:00 PM,30.18,28.31,24.03
2953,06/25/07 11:12:00 PM,30.37,28.70,24.03
2954,06/25/07 11:13:00 PM,30.37,28.70,24.03
2955,06/25/07 11:14:00 PM,30.37,29.10,24.03
2956,06/25/07 11:15:00 PM,30.37,28.70,23.86
2957,06/25/07 11:16:00 PM,30.18,27.52,23.86
2958,06/25/07 11:17:00 PM,30.18,27.12,23.86
2959,06/25/07 11:18:00 PM,30.18,27.52,23.86
2960,06/25/07 11:19:00 PM,30.37,27.12,23.86
2961,06/25/07 11:20:00 PM,30.37,27.91,23.86
2962,06/25/07 11:21:00 PM,30.37,27.91,23.86
2963,06/25/07 11:22:00 PM,30.37,28.31,23.86
2964,06/25/07 11:23:00 PM,30.18,27.52,23.86
2965,06/25/07 11:24:00 PM,30.18,26.34,23.68
2966,06/25/07 11:25:00 PM,30.18,27.12,23.68
2967,06/25/07 11:26:00 PM,30.18,27.91,23.68
2968,06/25/07 11:27:00 PM,30.18,27.91,23.68
2969,06/25/07 11:28:00 PM,30.18,27.91,23.68
2970,06/25/07 11:29:00 PM,30.18,27.12,23.68
2971,06/25/07 11:30:00 PM,30.18,26.34,23.68
2972,06/25/07 11:31:00 PM,30.18,26.34,23.68
2973,06/25/07 11:32:00 PM,30.37,26.73,23.68
2974,06/25/07 11:33:00 PM,30.37,26.34,23.68
2975,06/25/07 11:34:00 PM,30.37,27.52,23.68
2976,06/25/07 11:35:00 PM,30.37,27.91,23.68
2977,06/25/07 11:36:00 PM,30.37,27.91,23.51
2978,06/25/07 11:37:00 PM,30.37,27.91,23.51
2979,06/25/07 11:38:00 PM,30.37,27.91,23.51
2980,06/25/07 11:39:00 PM,30.18,27.91,23.51
2981,06/25/07 11:40:00 PM,30.18,27.12,23.51
2982,06/25/07 11:41:00 PM,30.00,27.12,23.51
2983,06/25/07 11:42:00 PM,30.00,27.12,23.51
2984,06/25/07 11:43:00 PM,30.00,27.52,23.51
2985,06/25/07 11:44:00 PM,30.00,27.12,23.51
2986,06/25/07 11:45:00 PM,30.00,26.73,23.51
2987,06/25/07 11:46:00 PM,30.00,26.34,23.51
2988,06/25/07 11:47:00 PM,29.81,26.34,23.51
2989,06/25/07 11:48:00 PM,30.00,26.34,23.51
2990,06/25/07 11:49:00 PM,29.81,26.73,23.68
2991,06/25/07 11:50:00 PM,29.81,26.34,23.68
2992,06/25/07 11:51:00 PM,29.62,26.34,23.68
2993,06/25/07 11:52:00 PM,29.81,27.12,23.51
2994,06/25/07 11:53:00 PM,29.81,27.91,23.51
2995,06/25/07 11:54:00 PM,30.00,28.31,23.51
2996,06/25/07 11:55:00 PM,30.00,26.73,23.51
2997,06/25/07 11:56:00 PM,30.18,27.91,23.51
2998,06/25/07 11:57:00 PM,30.18,28.70,23.51
2999,06/25/07 11:58:00 PM,30.18,28.70,23.51
3000,06/25/07 11:59:00 PM,30.00,28.31,23.51
3001,06/26/07 12:00:00 AM,30.00,28.31,23.51
3002,06/26/07 12:01:00 AM,30.00,28.70,23.33
3003,06/26/07 12:02:00 AM,30.37,28.70,23.33
3004,06/26/07 12:03:00 AM,30.56,29.10,23.33
3005,06/26/07 12:04:00 AM,30.75,28.70,23.33
3006,06/26/07 12:05:00 AM,30.75,28.31,23.33
3007,06/26/07 12:06:00 AM,30.94,28.31,23.33
3008,06/26/07 12:07:00 AM,30.94,27.52,23.33
3009,06/26/07 12:08:00 AM,30.94,27.52,23.33
3010,06/26/07 12:09:00 AM,30.94,27.91,23.33
3011,06/26/07 12:10:00 AM,31.13,28.31,23.33
3012,06/26/07 12:11:00 AM,31.13,28.31,23.33
3013,06/26/07 12:12:00 AM,31.13,28.70,23.33
3014,06/26/07 12:13:00 AM,31.13,28.70,23.33
3015,06/26/07 12:14:00 AM,31.13,29.10,23.33
3016,06/26/07 12:15:00 AM,31.13,29.10,23.16
3017,06/26/07 12:16:00 AM,31.13,29.10,23.16
3018,06/26/07 12:17:00 AM,31.13,29.10,23.16
3019,06/26/07 12:18:00 AM,31.13,27.91,23.33
3020,06/26/07 12:19:00 AM,31.13,27.12,23.33
3021,06/26/07 12:20:00 AM,31.13,28.31,23.33
3022,06/26/07 12:21:00 AM,31.32,27.52,23.33
3023,06/26/07 12:22:00 AM,31.32,27.52,23.33
3024,06/26/07 12:23:00 AM,31.32,27.12,23.33
3025,06/26/07 12:24:00 AM,30.94,27.91,23.33
3026,06/26/07 12:25:00 AM,30.94,26.73,23.33
3027,06/26/07 12:26:00 AM,30.75,26.73,23.51
3028,06/26/07 12:27:00 AM,30.75,26.73,23.51
3029,06/26/07 12:28:00 AM,30.56,27.52,23.51
3030,06/26/07 12:29:00 AM,30.56,27.91,23.51
3031,06/26/07 12:30:00 AM,30.56,27.52,23.51
3032,06/26/07 12:31:00 AM,30.56,27.12,23.51
3033,06/26/07 12:32:00 AM,30.56,26.73,23.51
3034,06/26/07 12:33:00 AM,30.56,27.52,23.51
3035,06/26/07 12:34:00 AM,30.56,27.12,23.51
3036,06/26/07 12:35:00 AM,30.56,27.91,23.51
3037,06/26/07 12:36:00 AM,30.56,27.12,23.33
3038,06/26/07 12:37:00 AM,30.56,27.91,23.33
3039,06/26/07 12:38:00 AM,30.56,28.31,23.33
3040,06/26/07 12:39:00 AM,30.56,27.52,23.33
3041,06/26/07 12:40:00 AM,30.56,27.91,23.33
3042,06/26/07 12:41:00 AM,30.37,27.52,23.33
3043,06/26/07 12:42:00 AM,30.37,27.52,23.33
3044,06/26/07 12:43:00 AM,30.37,26.73,23.33
3045,06/26/07 12:44:00 AM,30.37,27.91,23.33
3046,06/26/07 12:45:00 AM,30.37,27.12,23.33
3047,06/26/07 12:46:00 AM,30.37,27.12,23.33
3048,06/26/07 12:47:00 AM,30.56,27.91,23.33
3049,06/26/07 12:48:00 AM,30.56,27.12,23.33
3050,06/26/07 12:49:00 AM,30.37,27.91,23.16
3051,06/26/07 12:50:00 AM,30.37,28.31,23.16
3052,06/26/07 12:51:00 AM,30.37,28.31,23.16
3053,06/26/07 12:52:00 AM,30.37,28.31,23.16
3054,06/26/07 12:53:00 AM,30.37,28.70,22.98
3055,06/26/07 12:54:00 AM,30.37,28.70,22.98
3056,06/26/07 12:55:00 AM,30.37,28.70,22.98
3057,06/26/07 12:56:00 AM,30.37,28.70,22.98
3058,06/26/07 12:57:00 AM,30.18,28.70,22.98
3059,06/26/07 12:58:00 AM,30.18,28.70,22.98
3060,06/26/07 12:59:00 AM,30.18,28.70,22.98
3061,06/26/07 01:00:00 AM,30.18,28.70,22.98
3062,06/26/07 01:01:00 AM,30.18,28.70,22.98
3063,06/26/07 01:02:00 AM,30.18,28.70,22.81
3064,06/26/07 01:03:00 AM,30.37,29.10,22.81
3065,06/26/07 01:04:00 AM,30.37,28.70,22.81
3066,06/26/07 01:05:00 AM,30.37,28.70,22.81
3067,06/26/07 01:06:00 AM,30.37,28.70,22.81
3068,06/26/07 01:07:00 AM,30.37,28.70,22.81
3069,06/26/07 01:08:00 AM,30.18,27.91,22.81
3070,06/26/07 01:09:00 AM,30.37,27.52,22.81
3071,06/26/07 01:10:00 AM,30.37,27.52,22.81
3072,06/26/07 01:11:00 AM,30.37,27.91,22.81
3073,06/26/07 01:12:00 AM,30.37,27.91,22.81
3074,06/26/07 01:13:00 AM,30.37,27.91,22.98
3075,06/26/07 01:14:00 AM,30.37,27.91,22.98
3076,06/26/07 01:15:00 AM,30.37,26.73,22.98
3077,06/26/07 01:16:00 AM,30.37,26.34,22.98
3078,06/26/07 01:17:00 AM,30.18,27.52,22.98
3079,06/26/07 01:18:00 AM,30.37,27.52,22.98
3080,06/26/07 01:19:00 AM,30.37,27.12,22.98
3081,06/26/07 01:20:00 AM,30.37,27.91,22.98
3082,06/26/07 01:21:00 AM,30.18,27.91,22.98
3083,06/26/07 01:22:00 AM,30.18,27.91,22.98
3084,06/26/07 01:23:00 AM,30.18,26.73,22.98
3085,06/26/07 01:24:00 AM,30.18,26.34,22.98
3086,06/26/07 01:25:00 AM,30.18,26.34,22.98
3087,06/26/07 01:26:00 AM,30.18,26.34,22.98
3088,06/26/07 01:27:00 AM,30.18,26.73,22.98
3089,06/26/07 01:28:00 AM,30.18,27.12,22.98
3090,06/26/07 01:29:00 AM,30.18,25.56,22.98
3091,06/26/07 01:30:00 AM,30.18,25.95,22.98
3092,06/26/07 01:31:00 AM,30.37,26.34,22.98
3093,06/26/07 01:32:00 AM,30.37,26.34,22.98
3094,06/26/07 01:33:00 AM,30.37,26.34,22.98
3095,06/26/07 01:34:00 AM,30.37,25.56,22.98
3096,06/26/07 01:35:00 AM,30.37,25.95,22.98
3097,06/26/07 01:36:00 AM,30.37,26.73,22.98
3098,06/26/07 01:37:00 AM,30.37,25.56,22.98
3099,06/26/07 01:38:00 AM,30.37,25.95,22.98
3100,06/26/07 01:39:00 AM,30.37,26.34,22.98
3101,06/26/07 01:40:00 AM,30.18,25.17,22.98
3102,06/26/07 01:41:00 AM,30.18,25.95,22.98
3103,06/26/07 01:42:00 AM,30.18,26.73,22.98
3104,06/26/07 01:43:00 AM,30.18,26.73,22.81
3105,06/26/07 01:44:00 AM,30.18,25.95,22.81
3106,06/26/07 01:45:00 AM,30.18,25.17,22.81
3107,06/26/07 01:46:00 AM,30.18,25.56,22.81
3108,06/26/07 01:47:00 AM,30.18,24.79,22.81
3109,06/26/07 01:48:00 AM,30.18,24.79,22.98
3110,06/26/07 01:49:00 AM,30.18,25.17,22.98
3111,06/26/07 01:50:00 AM,30.18,26.34,22.81
3112,06/26/07 01:51:00 AM,30.18,26.73,22.81
3113,06/26/07 01:52:00 AM,30.00,26.73,22.81
3114,06/26/07 01:53:00 AM,30.00,26.34,22.81
3115,06/26/07 01:54:00 AM,30.00,26.34,22.81
3116,06/26/07 01:55:00 AM,30.18,27.12,22.81
3117,06/26/07 01:56:00 AM,30.18,26.73,22.81
3118,06/26/07 01:57:00 AM,30.18,27.52,22.81
3119,06/26/07 01:58:00 AM,30.18,27.52,22.81
3120,06/26/07 01:59:00 AM,30.18,27.91,22.81
3121,06/26/07 02:00:00 AM,30.18,27.91,22.81
3122,06/26/07 02:01:00 AM,30.00,27.52,22.81
3123,06/26/07 02:02:00 AM,30.00,26.73,22.81
3124,06/26/07 02:03:00 AM,30.00,27.12,22.81
3125,06/26/07 02:04:00 AM,30.00,27.52,22.81
3126,06/26/07 02:05:00 AM,30.00,27.52,22.81
3127,06/26/07 02:06:00 AM,30.18,27.91,22.81
3128,06/26/07 02:07:00 AM,30.18,27.91,22.81
3129,06/26/07 02:08:00 AM,30.18,27.91,22.81
3130,06/26/07 02:09:00 AM,30.18,27.52,22.81
3131,06/26/07 02:10:00 AM,30.00,27.52,22.81
3132,06/26/07 02:11:00 AM,29.81,26.73,22.81
3133,06/26/07 02:12:00 AM,29.81,24.79,22.81
3134,06/26/07 02:13:00 AM,29.62,25.95,22.81
3135,06/26/07 02:14:00 AM,29.62,25.56,22.81
3136,06/26/07 02:15:00 AM,29.81,25.17,22.81
3137,06/26/07 02:16:00 AM,29.62,24.40,22.81
3138,06/26/07 02:17:00 AM,29.62,25.17,22.81
3139,06/26/07 02:18:00 AM,29.62,24.40,22.81
3140,06/26/07 02:19:00 AM,29.44,25.17,22.81
3141,06/26/07 02:20:00 AM,29.62,25.56,22.81
3142,06/26/07 02:21:00 AM,29.62,25.17,22.81
3143,06/26/07 02:22:00 AM,29.62,25.95,22.81
3144,06/26/07 02:23:00 AM,29.62,25.95,22.64
3145,06/26/07 02:24:00 AM,29.62,25.56,22.64
3146,06/26/07 02:25:00 AM,29.62,25.56,22.64
3147,06/26/07 02:26:00 AM,29.62,24.79,22.64
3148,06/26/07 02:27:00 AM,29.62,25.17,22.64
3149,06/26/07 02:28:00 AM,29.62,25.56,22.64
3150,06/26/07 02:29:00 AM,29.62,25.17,22.64
3151,06/26/07 02:30:00 AM,29.81,25.56,22.64
3152,06/26/07 02:31:00 AM,29.81,26.34,22.64
3153,06/26/07 02:32:00 AM,29.81,25.17,22.64
3154,06/26/07 02:33:00 AM,29.81,25.56,22.64
3155,06/26/07 02:34:00 AM,29.62,25.56,22.64
3156,06/26/07 02:35:00 AM,29.81,25.56,22.64
3157,06/26/07 02:36:00 AM,29.62,24.79,22.64
3158,06/26/07 02:37:00 AM,29.62,25.17,22.64
3159,06/26/07 02:38:00 AM,29.62,26.34,22.64
3160,06/26/07 02:39:00 AM,29.81,25.95,22.64
3161,06/26/07 02:40:00 AM,29.62,25.17,22.64
3162,06/26/07 02:41:00 AM,30.18,25.17,22.64
3163,06/26/07 02:42:00 AM,30.37,25.95,22.64
3164,06/26/07 02:43:00 AM,30.75,27.12,22.64
3165,06/26/07 02:44:00 AM,30.75,27.91,22.64
3166,06/26/07 02:45:00 AM,30.94,27.12,22.64
3167,06/26/07 02:46:00 AM,30.94,26.73,22.64
3168,06/26/07 02:47:00 AM,30.94,25.56,22.64
3169,06/26/07 02:48:00 AM,30.94,27.52,22.64
3170,06/26/07 02:49:00 AM,31.13,25.95,22.64
3171,06/26/07 02:50:00 AM,31.13,27.91,22.64
3172,06/26/07 02:51:00 AM,31.32,28.31,22.64
3173,06/26/07 02:52:00 AM,30.56,28.70,22.64
3174,06/26/07 02:53:00 AM,30.37,28.70,22.64
3175,06/26/07 02:54:00 AM,30.18,28.70,22.64
3176,06/26/07 02:55:00 AM,30.18,28.70,22.46
3177,06/26/07 02:56:00 AM,30.18,28.70,22.46
3178,06/26/07 02:57:00 AM,30.37,28.70,22.46
3179,06/26/07 02:58:00 AM,30.37,28.70,22.46
3180,06/26/07 02:59:00 AM,30.37,28.70,22.46
3181,06/26/07 03:00:00 AM,30.37,28.31,22.46
3182,06/26/07 03:01:00 AM,30.37,28.31,22.46
3183,06/26/07 03:02:00 AM,30.37,28.70,22.46
3184,06/26/07 03:03:00 AM,30.37,28.31,22.46
3185,06/26/07 03:04:00 AM,30.37,28.31,22.46
3186,06/26/07 03:05:00 AM,30.56,28.31,22.46
3187,06/26/07 03:06:00 AM,30.56,28.31,22.46
3188,06/26/07 03:07:00 AM,30.56,28.31,22.46
3189,06/26/07 03:08:00 AM,30.56,27.91,22.46
3190,06/26/07 03:09:00 AM,30.56,27.91,22.46
3191,06/26/07 03:10:00 AM,30.56,28.31,22.46
3192,06/26/07 03:11:00 AM,30.56,27.91,22.46
3193,06/26/07 03:12:00 AM,30.56,28.31,22.46
3194,06/26/07 03:13:00 AM,30.56,28.31,22.46
3195,06/26/07 03:14:00 AM,30.56,28.31,22.46
3196,06/26/07 03:15:00 AM,30.56,28.31,22.46
3197,06/26/07 03:16:00 AM,30.56,28.70,22.46
3198,06/26/07 03:17:00 AM,30.56,28.31,22.46
3199,06/26/07 03:18:00 AM,30.37,28.31,22.46
3200,06/26/07 03:19:00 AM,30.56,28.31,22.46
3201,06/26/07 03:20:00 AM,30.94,28.31,22.46
3202,06/26/07 03:21:00 AM,30.94,28.31,22.46
3203,06/26/07 03:22:00 AM,31.13,28.31,22.46
3204,06/26/07 03:23:00 AM,31.13,28.31,22.46
3205,06/26/07 03:24:00 AM,31.13,28.31,22.46
3206,06/26/07 03:25:00 AM,31.13,28.31,22.46
3207,06/26/07 03:26:00 AM,30.94,28.31,22.46
3208,06/26/07 03:27:00 AM,30.94,28.70,22.46
3209,06/26/07 03:28:00 AM,30.94,28.70,22.46
3210,06/26/07 03:29:00 AM,30.94,28.70,22.46
3211,06/26/07 03:30:00 AM,30.94,28.70,22.46
3212,06/26/07 03:31:00 AM,30.94,28.70,22.46
3213,06/26/07 03:32:00 AM,31.13,28.70,22.46
3214,06/26/07 03:33:00 AM,31.13,28.70,22.29
3215,06/26/07 03:34:00 AM,30.94,29.10,22.29
3216,06/26/07 03:35:00 AM,30.94,28.70,22.29
3217,06/26/07 03:36:00 AM,30.94,28.70,22.29
3218,06/26/07 03:37:00 AM,30.94,28.31,22.29
3219,06/26/07 03:38:00 AM,30.94,27.52,22.29
3220,06/26/07 03:39:00 AM,30.75,28.31,22.29
3221,06/26/07 03:40:00 AM,30.56,27.52,22.29
3222,06/26/07 03:41:00 AM,30.56,28.31,22.29
3223,06/26/07 03:42:00 AM,30.56,28.70,22.29
3224,06/26/07 03:43:00 AM,30.37,27.12,22.29
3225,06/26/07 03:44:00 AM,30.37,27.52,22.29
3226,06/26/07 03:45:00 AM,30.37,28.31,22.29
3227,06/26/07 03:46:00 AM,30.37,27.52,22.29
3228,06/26/07 03:47:00 AM,30.37,26.34,22.29
3229,06/26/07 03:48:00 AM,30.18,25.95,22.29
3230,06/26/07 03:49:00 AM,30.37,27.52,22.29
3231,06/26/07 03:50:00 AM,30.00,27.91,22.29
3232,06/26/07 03:51:00 AM,30.18,28.31,22.29
3233,06/26/07 03:52:00 AM,30.18,28.70,22.29
3234,06/26/07 03:53:00 AM,30.18,28.70,22.29
3235,06/26/07 03:54:00 AM,30.37,29.10,22.29
3236,06/26/07 03:55:00 AM,30.37,29.10,22.29
3237,06/26/07 03:56:00 AM,30.37,29.10,22.12
3238,06/26/07 03:57:00 AM,30.37,29.10,22.12
3239,06/26/07 03:58:00 AM,30.37,28.70,22.12
3240,06/26/07 03:59:00 AM,30.37,28.31,22.12
3241,06/26/07 04:00:00 AM,30.18,27.52,22.12
3242,06/26/07 04:01:00 AM,30.18,28.31,22.12
3243,06/26/07 04:02:00 AM,30.18,27.91,22.12
3244,06/26/07 04:03:00 AM,30.18,27.12,22.29
