"Plot Title: GL19_07_C4"
"#","Date Time, GMT-05:00","H08 Temp., °C (LGR S/N: 822540)","H08 Temp., °C (LGR S/N: 822540)","H08 Temp., °C (LGR S/N: 822540)"
1385,06/02/07 04:48:39 PM,24.38,21.71,23.33
1386,06/02/07 04:49:39 PM,24.38,22.09,23.33
1387,06/02/07 04:50:39 PM,24.74,21.33,23.16
1388,06/02/07 04:51:39 PM,24.38,21.33,23.16
1389,06/02/07 04:52:39 PM,24.21,21.33,23.16
1390,06/02/07 04:53:39 PM,24.03,21.33,23.16
1391,06/02/07 04:54:39 PM,23.68,21.33,22.98
1392,06/02/07 04:55:39 PM,23.51,21.33,22.98
1393,06/02/07 04:56:39 PM,23.33,21.33,22.98
1394,06/02/07 04:57:39 PM,23.33,20.95,22.98
1395,06/02/07 04:58:39 PM,23.16,21.33,22.98
1396,06/02/07 04:59:39 PM,23.16,21.33,22.98
1397,06/02/07 05:00:39 PM,23.16,20.95,22.98
1398,06/02/07 05:01:39 PM,22.98,20.95,22.98
1399,06/02/07 05:02:39 PM,22.98,21.33,22.98
1400,06/02/07 05:03:39 PM,22.98,21.71,22.81
1401,06/02/07 05:04:39 PM,23.16,21.71,22.81
1402,06/02/07 05:05:39 PM,23.33,21.33,22.64
1403,06/02/07 05:06:39 PM,23.33,20.95,22.64
1404,06/02/07 05:07:39 PM,23.33,21.33,22.64
1405,06/02/07 05:08:39 PM,23.68,21.71,22.64
1406,06/02/07 05:09:39 PM,23.68,21.33,22.64
1407,06/02/07 05:10:39 PM,23.68,21.33,22.64
1408,06/02/07 05:11:39 PM,23.68,21.33,22.64
1409,06/02/07 05:12:39 PM,23.68,21.33,22.64
1410,06/02/07 05:13:39 PM,23.86,21.33,22.64
1411,06/02/07 05:14:39 PM,24.03,21.71,22.64
1412,06/02/07 05:15:39 PM,24.21,22.09,22.64
1413,06/02/07 05:16:39 PM,24.03,20.95,22.64
1414,06/02/07 05:17:39 PM,24.03,21.33,22.64
1415,06/02/07 05:18:39 PM,24.38,21.71,22.64
1416,06/02/07 05:19:39 PM,24.03,21.33,22.64
1417,06/02/07 05:20:39 PM,23.86,21.71,22.64
1418,06/02/07 05:21:39 PM,24.03,21.71,22.81
1419,06/02/07 05:22:39 PM,24.03,21.33,22.81
1420,06/02/07 05:23:39 PM,23.86,20.95,22.81
1421,06/02/07 05:24:39 PM,23.86,20.95,22.81
1422,06/02/07 05:25:39 PM,23.68,20.57,22.81
1423,06/02/07 05:26:39 PM,23.68,20.95,22.64
1424,06/02/07 05:27:39 PM,23.68,20.95,22.64
1425,06/02/07 05:28:39 PM,23.68,20.95,22.64
1426,06/02/07 05:29:39 PM,23.68,20.95,22.64
1427,06/02/07 05:30:39 PM,23.68,20.95,22.64
1428,06/02/07 05:31:39 PM,23.68,20.95,22.64
1429,06/02/07 05:32:39 PM,23.68,20.95,22.64
1430,06/02/07 05:33:39 PM,23.68,20.95,22.64
1431,06/02/07 05:34:39 PM,23.68,20.95,22.46
1432,06/02/07 05:35:39 PM,23.51,20.95,22.46
1433,06/02/07 05:36:39 PM,23.51,21.33,22.46
1434,06/02/07 05:37:39 PM,23.51,21.33,22.46
1435,06/02/07 05:38:39 PM,23.51,21.33,22.46
1436,06/02/07 05:39:39 PM,23.51,21.71,22.46
1437,06/02/07 05:40:39 PM,23.51,21.71,22.46
1438,06/02/07 05:41:39 PM,23.51,21.33,22.46
1439,06/02/07 05:42:39 PM,23.51,21.33,22.46
1440,06/02/07 05:43:39 PM,23.68,21.71,22.46
1441,06/02/07 05:44:39 PM,23.68,21.71,22.46
1442,06/02/07 05:45:39 PM,23.68,21.71,22.46
1443,06/02/07 05:46:39 PM,23.51,22.09,22.46
1444,06/02/07 05:47:39 PM,23.68,20.95,22.29
1445,06/02/07 05:48:39 PM,23.51,20.57,22.29
1446,06/02/07 05:49:39 PM,23.33,20.57,22.29
1447,06/02/07 05:50:39 PM,23.33,20.95,22.29
1448,06/02/07 05:51:39 PM,23.33,20.95,22.29
1449,06/02/07 05:52:39 PM,23.33,20.95,22.29
1450,06/02/07 05:53:39 PM,23.33,20.95,22.29
1451,06/02/07 05:54:39 PM,23.33,20.95,22.29
1452,06/02/07 05:55:39 PM,23.33,20.95,22.12
1453,06/02/07 05:56:39 PM,22.98,20.95,22.12
1454,06/02/07 05:57:39 PM,22.81,21.33,22.12
1455,06/02/07 05:58:39 PM,22.64,20.95,22.12
1456,06/02/07 05:59:39 PM,22.46,20.95,21.95
1457,06/02/07 06:00:39 PM,22.46,20.95,21.95
1458,06/02/07 06:01:39 PM,22.29,20.57,21.95
1459,06/02/07 06:02:39 PM,22.46,20.95,21.95
1460,06/02/07 06:03:39 PM,22.46,20.57,21.95
1461,06/02/07 06:04:39 PM,22.64,20.95,21.95
1462,06/02/07 06:05:39 PM,22.64,20.57,21.95
1463,06/02/07 06:06:39 PM,22.81,20.57,21.95
1464,06/02/07 06:07:39 PM,22.64,20.57,21.95
1465,06/02/07 06:08:39 PM,22.64,20.57,21.95
1466,06/02/07 06:09:39 PM,22.64,20.57,21.77
1467,06/02/07 06:10:39 PM,22.64,20.57,21.77
1468,06/02/07 06:11:39 PM,22.81,20.57,21.77
1469,06/02/07 06:12:39 PM,22.81,20.57,21.77
1470,06/02/07 06:13:39 PM,22.98,21.33,21.77
1471,06/02/07 06:14:39 PM,22.81,20.57,21.77
1472,06/02/07 06:15:39 PM,22.81,20.57,21.77
1473,06/02/07 06:16:39 PM,22.64,20.19,21.77
1474,06/02/07 06:17:39 PM,22.64,20.57,21.77
1475,06/02/07 06:18:39 PM,22.98,20.19,21.77
1476,06/02/07 06:19:39 PM,23.33,20.19,21.77
1477,06/02/07 06:20:39 PM,23.51,20.19,21.77
1478,06/02/07 06:21:39 PM,23.68,20.19,21.60
1479,06/02/07 06:22:39 PM,23.86,20.95,21.60
1480,06/02/07 06:23:39 PM,23.68,20.57,21.60
1481,06/02/07 06:24:39 PM,23.33,20.19,21.60
1482,06/02/07 06:25:39 PM,23.16,20.19,21.60
1483,06/02/07 06:26:39 PM,22.98,20.19,21.77
1484,06/02/07 06:27:39 PM,22.81,20.57,21.60
1485,06/02/07 06:28:39 PM,22.98,20.57,21.77
1486,06/02/07 06:29:39 PM,22.98,20.57,21.77
1487,06/02/07 06:30:39 PM,22.81,20.57,21.77
1488,06/02/07 06:31:39 PM,22.81,20.57,21.77
1489,06/02/07 06:32:39 PM,22.98,20.57,21.77
1490,06/02/07 06:33:39 PM,22.81,20.19,21.77
1491,06/02/07 06:34:39 PM,22.98,20.95,21.77
1492,06/02/07 06:35:39 PM,22.98,20.57,21.77
1493,06/02/07 06:36:39 PM,22.98,20.57,21.60
1494,06/02/07 06:37:39 PM,22.98,20.57,21.60
1495,06/02/07 06:38:39 PM,22.81,20.19,21.60
1496,06/02/07 06:39:39 PM,22.64,20.19,21.43
1497,06/02/07 06:40:39 PM,22.64,20.19,21.43
1498,06/02/07 06:41:39 PM,22.64,20.19,21.43
1499,06/02/07 06:42:39 PM,22.81,20.57,21.43
1500,06/02/07 06:43:39 PM,22.64,20.57,21.43
1501,06/02/07 06:44:39 PM,22.46,20.19,21.43
1502,06/02/07 06:45:39 PM,22.46,20.19,21.43
1503,06/02/07 06:46:39 PM,22.64,20.19,21.43
1504,06/02/07 06:47:39 PM,22.64,20.57,21.60
1505,06/02/07 06:48:39 PM,22.29,20.19,21.60
1506,06/02/07 06:49:39 PM,22.12,20.19,21.43
1507,06/02/07 06:50:39 PM,21.95,20.19,21.60
1508,06/02/07 06:51:39 PM,21.95,20.19,21.60
1509,06/02/07 06:52:39 PM,21.77,20.19,21.60
1510,06/02/07 06:53:39 PM,21.77,20.57,21.60
1511,06/02/07 06:54:39 PM,21.77,20.19,21.43
1512,06/02/07 06:55:39 PM,21.77,20.19,21.43
1513,06/02/07 06:56:39 PM,21.77,20.19,21.43
1514,06/02/07 06:57:39 PM,21.77,20.19,21.43
1515,06/02/07 06:58:39 PM,21.95,20.19,21.43
1516,06/02/07 06:59:39 PM,22.12,20.19,21.26
1517,06/02/07 07:00:39 PM,21.95,20.57,21.26
1518,06/02/07 07:01:39 PM,22.12,20.57,21.26
1519,06/02/07 07:02:39 PM,22.12,20.57,21.26
1520,06/02/07 07:03:39 PM,22.29,20.57,21.26
1521,06/02/07 07:04:39 PM,22.29,20.19,21.26
1522,06/02/07 07:05:39 PM,22.29,20.57,21.26
1523,06/02/07 07:06:39 PM,22.29,20.57,21.26
1524,06/02/07 07:07:39 PM,22.46,20.95,21.26
1525,06/02/07 07:08:39 PM,22.46,20.57,21.26
1526,06/02/07 07:09:39 PM,22.64,20.95,21.26
1527,06/02/07 07:10:39 PM,22.46,20.57,21.26
1528,06/02/07 07:11:39 PM,22.46,20.57,21.43
1529,06/02/07 07:12:39 PM,22.46,20.19,21.43
1530,06/02/07 07:13:39 PM,22.29,20.57,21.43
1531,06/02/07 07:14:39 PM,22.46,20.57,21.43
1532,06/02/07 07:15:39 PM,22.46,20.19,21.43
1533,06/02/07 07:16:39 PM,22.46,20.57,21.43
1534,06/02/07 07:17:39 PM,22.64,20.95,21.43
1535,06/02/07 07:18:39 PM,22.64,20.19,21.43
1536,06/02/07 07:19:39 PM,22.64,20.57,21.43
1537,06/02/07 07:20:39 PM,22.64,20.57,21.43
1538,06/02/07 07:21:39 PM,22.64,20.57,21.43
1539,06/02/07 07:22:39 PM,22.46,20.57,21.43
1540,06/02/07 07:23:39 PM,22.29,20.19,21.43
1541,06/02/07 07:24:39 PM,22.46,20.19,21.43
1542,06/02/07 07:25:39 PM,22.46,20.19,21.43
1543,06/02/07 07:26:39 PM,22.46,20.19,21.43
1544,06/02/07 07:27:39 PM,22.29,20.19,21.26
1545,06/02/07 07:28:39 PM,22.12,20.19,21.26
1546,06/02/07 07:29:39 PM,21.95,20.19,21.26
1547,06/02/07 07:30:39 PM,21.77,20.19,21.26
1548,06/02/07 07:31:39 PM,21.77,20.19,21.26
1549,06/02/07 07:32:39 PM,21.60,20.19,21.26
1550,06/02/07 07:33:39 PM,21.60,20.19,21.26
1551,06/02/07 07:34:39 PM,21.60,20.19,21.26
1552,06/02/07 07:35:39 PM,21.60,20.57,21.08
1553,06/02/07 07:36:39 PM,21.60,20.19,21.08
1554,06/02/07 07:37:39 PM,21.60,20.19,21.08
1555,06/02/07 07:38:39 PM,21.77,20.57,21.08
1556,06/02/07 07:39:39 PM,21.95,20.57,21.08
1557,06/02/07 07:40:39 PM,21.95,20.57,20.91
1558,06/02/07 07:41:39 PM,22.12,20.57,20.91
1559,06/02/07 07:42:39 PM,21.95,20.57,20.91
1560,06/02/07 07:43:39 PM,21.95,20.19,20.91
1561,06/02/07 07:44:39 PM,21.95,20.19,20.91
1562,06/02/07 07:45:39 PM,21.95,20.57,20.91
1563,06/02/07 07:46:39 PM,22.12,20.57,20.91
1564,06/02/07 07:47:39 PM,21.95,20.19,20.91
1565,06/02/07 07:48:39 PM,22.12,20.19,20.91
1566,06/02/07 07:49:39 PM,21.95,20.19,20.91
1567,06/02/07 07:50:39 PM,21.95,20.57,21.08
1568,06/02/07 07:51:39 PM,21.95,20.19,21.08
1569,06/02/07 07:52:39 PM,21.95,20.57,21.08
1570,06/02/07 07:53:39 PM,22.12,20.57,21.08
1571,06/02/07 07:54:39 PM,22.12,20.57,21.08
1572,06/02/07 07:55:39 PM,22.12,20.19,21.08
1573,06/02/07 07:56:39 PM,22.12,20.19,21.08
1574,06/02/07 07:57:39 PM,21.77,20.19,21.08
1575,06/02/07 07:58:39 PM,21.77,20.19,21.08
1576,06/02/07 07:59:39 PM,21.60,20.57,21.08
1577,06/02/07 08:00:39 PM,21.60,20.19,21.08
1578,06/02/07 08:01:39 PM,21.43,20.57,21.08
1579,06/02/07 08:02:39 PM,21.43,20.57,21.08
1580,06/02/07 08:03:39 PM,21.26,20.19,21.08
1581,06/02/07 08:04:39 PM,21.43,20.57,20.91
1582,06/02/07 08:05:39 PM,21.60,20.57,20.91
1583,06/02/07 08:06:39 PM,21.77,20.57,20.91
1584,06/02/07 08:07:39 PM,21.95,20.95,20.91
1585,06/02/07 08:08:39 PM,21.95,20.95,20.91
1586,06/02/07 08:09:39 PM,21.95,20.19,20.91
1587,06/02/07 08:10:39 PM,21.95,20.57,20.91
1588,06/02/07 08:11:39 PM,21.77,20.57,20.91
1589,06/02/07 08:12:39 PM,21.77,20.19,20.91
1590,06/02/07 08:13:39 PM,21.60,20.19,20.91
1591,06/02/07 08:14:39 PM,21.43,20.57,20.91
1592,06/02/07 08:15:39 PM,21.43,20.19,20.91
1593,06/02/07 08:16:39 PM,21.43,20.19,20.91
1594,06/02/07 08:17:39 PM,21.26,20.19,20.91
1595,06/02/07 08:18:39 PM,21.26,20.57,20.91
1596,06/02/07 08:19:39 PM,21.26,20.57,20.91
1597,06/02/07 08:20:39 PM,21.60,20.95,20.91
1598,06/02/07 08:21:39 PM,21.60,20.95,20.74
1599,06/02/07 08:22:39 PM,21.60,20.19,20.74
1600,06/02/07 08:23:39 PM,21.60,20.57,20.74
1601,06/02/07 08:24:39 PM,21.60,20.57,20.74
1602,06/02/07 08:25:39 PM,21.60,20.57,20.74
1603,06/02/07 08:26:39 PM,21.60,20.57,20.74
1604,06/02/07 08:27:39 PM,21.43,20.57,20.74
1605,06/02/07 08:28:39 PM,21.43,20.57,20.74
1606,06/02/07 08:29:39 PM,21.43,20.57,20.74
1607,06/02/07 08:30:39 PM,21.43,20.57,20.74
1608,06/02/07 08:31:39 PM,21.43,20.95,20.74
1609,06/02/07 08:32:39 PM,21.43,20.57,20.74
1610,06/02/07 08:33:39 PM,21.60,20.57,20.74
1611,06/02/07 08:34:39 PM,21.43,20.57,20.74
1612,06/02/07 08:35:39 PM,21.43,20.57,20.74
1613,06/02/07 08:36:39 PM,21.43,20.57,20.74
1614,06/02/07 08:37:39 PM,21.43,20.57,20.74
1615,06/02/07 08:38:39 PM,21.26,20.19,20.74
1616,06/02/07 08:39:39 PM,21.26,20.57,20.74
1617,06/02/07 08:40:39 PM,21.26,20.57,20.74
1618,06/02/07 08:41:39 PM,21.08,20.57,20.57
1619,06/02/07 08:42:39 PM,21.26,20.57,20.57
1620,06/02/07 08:43:39 PM,21.43,20.57,20.57
1621,06/02/07 08:44:39 PM,21.60,20.57,20.57
1622,06/02/07 08:45:39 PM,21.60,20.57,20.57
1623,06/02/07 08:46:39 PM,21.60,20.57,20.57
1624,06/02/07 08:47:39 PM,21.77,20.57,20.57
1625,06/02/07 08:48:39 PM,21.77,20.19,20.57
1626,06/02/07 08:49:39 PM,21.77,20.19,20.57
1627,06/02/07 08:50:39 PM,21.95,20.57,20.57
1628,06/02/07 08:51:39 PM,21.95,20.57,20.57
1629,06/02/07 08:52:39 PM,21.95,20.19,20.57
1630,06/02/07 08:53:39 PM,21.95,20.19,20.57
1631,06/02/07 08:54:39 PM,21.95,20.19,20.57
1632,06/02/07 08:55:39 PM,21.77,20.57,20.57
1633,06/02/07 08:56:39 PM,21.95,20.57,20.57
1634,06/02/07 08:57:39 PM,21.95,20.19,20.57
1635,06/02/07 08:58:39 PM,21.95,20.19,20.57
1636,06/02/07 08:59:39 PM,22.12,20.19,20.74
1637,06/02/07 09:00:39 PM,22.12,20.57,20.74
1638,06/02/07 09:01:39 PM,22.12,20.57,20.74
1639,06/02/07 09:02:39 PM,22.29,20.57,20.74
1640,06/02/07 09:03:39 PM,22.29,20.57,20.74
1641,06/02/07 09:04:39 PM,22.46,20.57,20.74
1642,06/02/07 09:05:39 PM,22.46,20.57,20.91
1643,06/02/07 09:06:39 PM,22.29,20.57,20.91
1644,06/02/07 09:07:39 PM,22.46,20.57,20.91
1645,06/02/07 09:08:39 PM,22.29,20.57,20.91
1646,06/02/07 09:09:39 PM,22.29,20.57,20.91
1647,06/02/07 09:10:39 PM,22.46,20.57,20.91
1648,06/02/07 09:11:39 PM,22.46,20.19,20.91
1649,06/02/07 09:12:39 PM,22.64,20.19,20.91
1650,06/02/07 09:13:39 PM,22.46,20.19,20.91
1651,06/02/07 09:14:39 PM,22.46,20.95,20.91
1652,06/02/07 09:15:39 PM,22.81,20.57,20.91
1653,06/02/07 09:16:39 PM,22.46,20.57,20.91
1654,06/02/07 09:17:39 PM,22.29,20.19,20.91
1655,06/02/07 09:18:39 PM,22.12,20.57,20.91
1656,06/02/07 09:19:39 PM,22.12,20.19,20.91
1657,06/02/07 09:20:39 PM,22.12,20.57,20.91
1658,06/02/07 09:21:39 PM,22.12,20.57,20.91
1659,06/02/07 09:22:39 PM,22.29,20.57,21.08
1660,06/02/07 09:23:39 PM,22.29,20.19,21.08
1661,06/02/07 09:24:39 PM,22.64,20.57,21.08
1662,06/02/07 09:25:39 PM,22.64,20.57,21.08
1663,06/02/07 09:26:39 PM,22.81,20.57,21.08
1664,06/02/07 09:27:39 PM,22.81,20.57,21.08
1665,06/02/07 09:28:39 PM,22.81,20.57,21.08
1666,06/02/07 09:29:39 PM,22.81,20.57,21.08
1667,06/02/07 09:30:39 PM,22.64,20.95,21.08
1668,06/02/07 09:31:39 PM,22.29,20.57,21.08
1669,06/02/07 09:32:39 PM,22.12,20.57,20.91
1670,06/02/07 09:33:39 PM,22.12,20.57,20.91
1671,06/02/07 09:34:39 PM,21.95,20.19,20.91
1672,06/02/07 09:35:39 PM,21.95,20.57,20.91
1673,06/02/07 09:36:39 PM,21.77,20.19,20.91
1674,06/02/07 09:37:39 PM,21.77,20.19,21.08
1675,06/02/07 09:38:39 PM,22.29,20.57,21.08
1676,06/02/07 09:39:39 PM,22.81,20.19,20.91
1677,06/02/07 09:40:39 PM,22.64,20.19,20.91
1678,06/02/07 09:41:39 PM,22.46,20.19,21.08
1679,06/02/07 09:42:39 PM,22.29,20.19,21.08
1680,06/02/07 09:43:39 PM,22.12,20.19,21.08
1681,06/02/07 09:44:39 PM,22.12,20.19,21.08
1682,06/02/07 09:45:39 PM,21.95,20.19,21.08
1683,06/02/07 09:46:39 PM,21.77,20.19,21.08
1684,06/02/07 09:47:39 PM,21.77,20.19,21.08
1685,06/02/07 09:48:39 PM,21.77,20.19,21.08
1686,06/02/07 09:49:39 PM,21.95,20.19,21.08
1687,06/02/07 09:50:39 PM,22.12,20.19,21.08
1688,06/02/07 09:51:39 PM,22.46,20.19,21.08
1689,06/02/07 09:52:39 PM,22.46,20.19,21.08
1690,06/02/07 09:53:39 PM,22.64,20.19,21.08
1691,06/02/07 09:54:39 PM,22.81,20.19,21.08
1692,06/02/07 09:55:39 PM,22.81,20.19,21.08
1693,06/02/07 09:56:39 PM,22.98,20.57,21.08
1694,06/02/07 09:57:39 PM,22.98,20.19,21.08
1695,06/02/07 09:58:39 PM,22.81,20.57,21.08
1696,06/02/07 09:59:39 PM,22.81,20.19,21.08
1697,06/02/07 10:00:39 PM,22.98,20.19,21.08
1698,06/02/07 10:01:39 PM,22.98,20.19,21.08
1699,06/02/07 10:02:39 PM,22.98,20.19,21.08
1700,06/02/07 10:03:39 PM,22.98,20.19,21.08
1701,06/02/07 10:04:39 PM,22.81,20.19,21.08
1702,06/02/07 10:05:39 PM,22.81,20.19,21.08
1703,06/02/07 10:06:39 PM,22.64,20.19,21.08
1704,06/02/07 10:07:39 PM,22.46,20.19,20.91
1705,06/02/07 10:08:39 PM,22.29,20.19,20.91
1706,06/02/07 10:09:39 PM,22.46,20.19,20.91
1707,06/02/07 10:10:39 PM,22.64,20.19,20.91
1708,06/02/07 10:11:39 PM,22.64,20.19,20.91
1709,06/02/07 10:12:39 PM,22.64,20.57,20.91
1710,06/02/07 10:13:39 PM,22.64,20.57,20.91
1711,06/02/07 10:14:39 PM,22.81,20.19,20.91
1712,06/02/07 10:15:39 PM,22.81,20.19,20.91
1713,06/02/07 10:16:39 PM,22.46,20.19,20.91
1714,06/02/07 10:17:39 PM,22.29,20.19,20.91
1715,06/02/07 10:18:39 PM,22.12,20.19,20.91
1716,06/02/07 10:19:39 PM,21.95,20.19,20.91
1717,06/02/07 10:20:39 PM,21.95,20.19,20.91
1718,06/02/07 10:21:39 PM,21.95,20.57,20.91
1719,06/02/07 10:22:39 PM,21.95,20.19,20.91
1720,06/02/07 10:23:39 PM,21.95,20.19,20.91
1721,06/02/07 10:24:39 PM,21.95,20.19,20.91
1722,06/02/07 10:25:39 PM,21.60,19.81,20.91
1723,06/02/07 10:26:39 PM,21.60,20.19,20.91
1724,06/02/07 10:27:39 PM,21.43,20.19,20.91
1725,06/02/07 10:28:39 PM,21.43,20.19,20.91
1726,06/02/07 10:29:39 PM,21.43,20.57,20.91
1727,06/02/07 10:30:39 PM,21.77,20.19,20.91
1728,06/02/07 10:31:39 PM,22.46,20.57,20.74
1729,06/02/07 10:32:39 PM,22.64,20.19,20.74
1730,06/02/07 10:33:39 PM,22.12,20.57,20.74
1731,06/02/07 10:34:39 PM,22.12,20.57,20.74
1732,06/02/07 10:35:39 PM,21.60,19.81,20.91
1733,06/02/07 10:36:39 PM,21.43,19.81,20.91
1734,06/02/07 10:37:39 PM,21.26,20.19,20.91
1735,06/02/07 10:38:39 PM,21.43,20.19,20.91
1736,06/02/07 10:39:39 PM,21.26,20.19,20.91
1737,06/02/07 10:40:39 PM,21.26,20.19,20.91
1738,06/02/07 10:41:39 PM,21.26,20.19,20.91
1739,06/02/07 10:42:39 PM,21.26,19.81,20.91
1740,06/02/07 10:43:39 PM,21.43,19.81,20.91
1741,06/02/07 10:44:39 PM,21.95,20.19,20.91
1742,06/02/07 10:45:39 PM,21.77,19.81,20.91
1743,06/02/07 10:46:39 PM,22.81,19.81,20.91
1744,06/02/07 10:47:39 PM,23.68,19.81,20.91
1745,06/02/07 10:48:39 PM,24.38,19.81,20.91
1746,06/02/07 10:49:39 PM,23.68,19.81,20.91
1747,06/02/07 10:50:39 PM,22.64,19.42,20.91
1748,06/02/07 10:51:39 PM,22.12,19.42,20.91
1749,06/02/07 10:52:39 PM,22.12,19.81,20.91
1750,06/02/07 10:53:39 PM,21.77,19.42,20.91
1751,06/02/07 10:54:39 PM,21.60,19.42,20.91
1752,06/02/07 10:55:39 PM,21.43,19.42,20.91
1753,06/02/07 10:56:39 PM,21.43,19.42,20.91
1754,06/02/07 10:57:39 PM,21.43,19.81,20.91
1755,06/02/07 10:58:39 PM,21.43,19.42,20.91
1756,06/02/07 10:59:39 PM,21.60,19.81,20.91
1757,06/02/07 11:00:39 PM,21.60,19.81,20.91
1758,06/02/07 11:01:39 PM,21.43,19.81,20.91
1759,06/02/07 11:02:39 PM,21.43,19.81,20.91
1760,06/02/07 11:03:39 PM,21.43,19.42,20.91
1761,06/02/07 11:04:39 PM,21.43,19.81,20.91
1762,06/02/07 11:05:39 PM,21.26,19.81,20.91
1763,06/02/07 11:06:39 PM,21.60,19.81,20.91
1764,06/02/07 11:07:39 PM,21.60,19.81,20.91
1765,06/02/07 11:08:39 PM,21.60,19.81,20.91
1766,06/02/07 11:09:39 PM,21.60,19.81,20.91
1767,06/02/07 11:10:39 PM,21.60,20.19,20.91
1768,06/02/07 11:11:39 PM,21.60,19.81,20.91
1769,06/02/07 11:12:39 PM,21.60,19.81,20.91
1770,06/02/07 11:13:39 PM,21.60,19.81,20.74
1771,06/02/07 11:14:39 PM,21.43,19.81,20.74
1772,06/02/07 11:15:39 PM,21.43,20.19,20.74
1773,06/02/07 11:16:39 PM,21.43,19.81,20.74
1774,06/02/07 11:17:39 PM,21.43,20.19,20.74
1775,06/02/07 11:18:39 PM,21.43,19.81,20.74
1776,06/02/07 11:19:39 PM,21.26,19.81,20.74
1777,06/02/07 11:20:39 PM,21.26,19.81,20.74
1778,06/02/07 11:21:39 PM,21.43,20.19,20.74
1779,06/02/07 11:22:39 PM,21.43,20.19,20.74
1780,06/02/07 11:23:39 PM,21.60,20.19,20.74
1781,06/02/07 11:24:39 PM,21.60,20.19,20.74
1782,06/02/07 11:25:39 PM,21.43,19.81,20.74
1783,06/02/07 11:26:39 PM,21.43,19.81,20.57
1784,06/02/07 11:27:39 PM,21.43,19.81,20.57
1785,06/02/07 11:28:39 PM,21.43,19.81,20.57
1786,06/02/07 11:29:39 PM,21.60,20.19,20.57
1787,06/02/07 11:30:39 PM,21.43,19.42,20.57
1788,06/02/07 11:31:39 PM,21.43,20.19,20.57
1789,06/02/07 11:32:39 PM,21.60,20.19,20.57
1790,06/02/07 11:33:39 PM,21.60,19.81,20.57
1791,06/02/07 11:34:39 PM,21.43,19.81,20.57
1792,06/02/07 11:35:39 PM,21.26,19.42,20.57
1793,06/02/07 11:36:39 PM,21.26,19.81,20.57
1794,06/02/07 11:37:39 PM,21.26,19.81,20.57
1795,06/02/07 11:38:39 PM,21.26,19.81,20.57
1796,06/02/07 11:39:39 PM,21.26,19.81,20.57
1797,06/02/07 11:40:39 PM,21.08,19.81,20.57
1798,06/02/07 11:41:39 PM,21.08,19.42,20.57
1799,06/02/07 11:42:39 PM,21.26,20.19,20.57
1800,06/02/07 11:43:39 PM,21.26,19.81,20.57
1801,06/02/07 11:44:39 PM,21.26,19.81,20.57
1802,06/02/07 11:45:39 PM,21.26,19.81,20.57
1803,06/02/07 11:46:39 PM,21.43,19.81,20.57
1804,06/02/07 11:47:39 PM,21.43,19.81,20.57
1805,06/02/07 11:48:39 PM,21.43,19.81,20.57
1806,06/02/07 11:49:39 PM,21.43,20.19,20.57
1807,06/02/07 11:50:39 PM,21.43,20.57,20.57
1808,06/02/07 11:51:39 PM,21.43,19.81,20.40
1809,06/02/07 11:52:39 PM,21.26,19.81,20.57
1810,06/02/07 11:53:39 PM,21.26,19.81,20.57
1811,06/02/07 11:54:39 PM,21.26,19.81,20.57
1812,06/02/07 11:55:39 PM,21.26,19.81,20.57
1813,06/02/07 11:56:39 PM,21.43,19.81,20.57
1814,06/02/07 11:57:39 PM,21.26,19.42,20.57
1815,06/02/07 11:58:39 PM,21.43,19.81,20.57
1816,06/02/07 11:59:39 PM,21.60,19.81,20.57
1817,06/03/07 12:00:39 AM,21.60,19.81,20.57
1818,06/03/07 12:01:39 AM,21.60,19.81,20.74
1819,06/03/07 12:02:39 AM,21.95,19.81,20.74
1820,06/03/07 12:03:39 AM,21.60,19.81,20.74
1821,06/03/07 12:04:39 AM,21.43,19.81,20.74
1822,06/03/07 12:05:39 AM,21.26,19.81,20.74
1823,06/03/07 12:06:39 AM,21.26,19.81,20.74
1824,06/03/07 12:07:39 AM,21.26,20.19,20.74
1825,06/03/07 12:08:39 AM,21.43,20.19,20.74
1826,06/03/07 12:09:39 AM,21.26,20.19,20.57
1827,06/03/07 12:10:39 AM,21.26,20.19,20.57
1828,06/03/07 12:11:39 AM,21.26,19.81,20.57
1829,06/03/07 12:12:39 AM,21.26,19.81,20.57
1830,06/03/07 12:13:39 AM,21.26,19.81,20.57
1831,06/03/07 12:14:39 AM,21.26,20.19,20.57
1832,06/03/07 12:15:39 AM,21.43,19.81,20.57
1833,06/03/07 12:16:39 AM,21.43,20.57,20.57
1834,06/03/07 12:17:39 AM,21.43,20.57,20.57
1835,06/03/07 12:18:39 AM,21.43,20.19,20.57
1836,06/03/07 12:19:39 AM,21.43,19.42,20.57
1837,06/03/07 12:20:39 AM,21.60,19.81,20.57
1838,06/03/07 12:21:39 AM,21.43,19.81,20.57
1839,06/03/07 12:22:39 AM,21.26,19.81,20.57
1840,06/03/07 12:23:39 AM,21.43,19.81,20.57
1841,06/03/07 12:24:39 AM,21.43,19.81,20.57
1842,06/03/07 12:25:39 AM,21.26,19.42,20.57
1843,06/03/07 12:26:39 AM,21.26,19.81,20.57
1844,06/03/07 12:27:39 AM,21.43,19.42,20.57
1845,06/03/07 12:28:39 AM,21.43,19.42,20.57
1846,06/03/07 12:29:39 AM,21.26,19.42,20.57
1847,06/03/07 12:30:39 AM,21.43,19.81,20.57
